148.83,106.95,33.67,42.46
149.14,106.95,33.67,41.83
150.4,106.32,32.41,40.89
150.72,106.32,33.67,40.89
150.72,106.32,33.67,40.89
151.98,106,33.35,40.26
153.23,105.37,33.04,40.89
154.18,105.37,33.04,40.89
154.18,105.37,33.04,40.89
154.81,105.69,32.41,40.57
154.81,106.95,33.04,40.57
154.81,107.58,33.04,41.2
154.81,109.46,33.04,39.64
155.12,109.46,33.36,40.26
155.75,109.46,32.73,40.26
156.07,110.09,33.35,40.89
156.07,111.04,33.35,40.57
156.7,111.66,32.72,39.95
157.64,111.98,32.72,40.58
157.64,111.98,32.72,40.58
157.33,111.98,33.03,40.58
157.01,112.29,32.41,39.95
156.07,112.29,32.72,39.95
155.12,112.29,32.73,39.95
154.18,111.35,32.72,40.89
153.55,111.04,32.41,40.26
151.66,111.04,33.04,40.26
151.03,111.35,32.73,40.26
149.77,111.35,32.73,40.26
148.83,112.61,33.04,39.63
148.83,112.61,32.09,39.63
148.83,112.61,32.09,39.63
148.83,112.61,32.41,40.26
149.14,112.61,33.36,40.26
150.4,112.61,33.04,40.26
151.35,112.61,33.04,40.26
152.29,111.98,33.35,40.58
153.55,111.35,33.04,41.21
154.18,111.35,32.72,41.21
154.18,111.04,33.04,40.26
153.55,111.04,33.67,40.57
153.23,111.04,32.41,40.57
151.98,111.66,32.72,39.95
150.4,111.98,33.04,40.58
149.46,111.98,32.41,41.2
148.52,113.24,32.4,39.94
148.52,114.18,32.4,39.95
148.52,114.81,32.4,40.26
149.77,115.44,32.1,39.63
150.72,115.44,32.09,39.63
150.72,115.44,32.41,39.63
151.35,115.44,31.78,39.63
151.03,115.44,31.78,39.63
150.09,115.75,31.78,39.32
149.14,116.07,31.47,39
149.46,116.07,30.52,39
149.46,116.07,30.52,39
150.4,115.12,30.52,38.69
151.35,115.44,30.52,38.37
151.98,115.44,30.83,38.37
154.18,115.44,30.52,38.37
155.44,115.44,30.2,38.37
156.07,115.75,30.83,38.38
157.01,115.75,31.15,38.69
158.58,116.38,30.21,38.06
159.21,116.38,30.52,38.06
159.84,116.38,29.89,38.06
159.84,116.7,30.21,37.74
158.9,116.7,30.52,37.74
158.27,116.7,30.52,38.37
158.27,116.7,30.21,38.37
157.64,116.7,30.84,38.37
157.33,117.33,30.2,37.74
157.33,117.33,30.2,37.74
157.33,116.7,30.2,38.06
157.33,115.75,30.2,38.06
157.64,115.44,30.52,37.74
157.64,115.44,30.84,37.43
157.64,115.44,30.84,36.8
157.64,114.18,30.52,38.06
156.7,113.87,30.2,37.74
156.7,112.92,30.2,38.06
155.75,112.61,29.89,38.37
153.86,113.24,30.84,38.06
153.23,114.18,30.53,37.43
153.23,114.81,30.53,37.43
152.29,115.12,30.52,38.69
152.29,116.7,30.52,38.37
152.29,117.96,31.15,38.06
153.23,118.58,31.16,37.75
154.81,118.58,29.89,38.38
154.81,119.53,30.2,37.43
154.49,119.53,30.52,38.37
154.49,120.16,30.21,37.74
153.55,120.16,30.84,37.74
152.61,120.16,30.83,38.37
151.66,120.47,31.15,38.06
150.72,121.1,31.15,38.38
150.09,121.1,30.52,38.38
149.46,121.1,30.21,38.38
148.83,121.1,30.21,38.38
147.89,121.1,30.2,38.38
147.26,121.1,29.57,38.38
145.37,120.79,30.52,37.43
144.11,120.79,29.58,37.43
143.48,120.79,29.58,37.43
142.22,121.42,29.58,37.11
140.96,121.42,30.21,37.11
140.96,120.47,30.21,38.06
141.59,120.47,29.89,37.43
142.54,120.16,28.94,37.43
142.54,120.16,29.57,37.43
143.8,120.16,29.26,37.43
145.05,120.16,29.27,37.43
146.31,120.16,28.95,37.43
147.26,120.79,29.26,36.8
147.57,121.1,28.95,37.43
147.57,121.1,29.58,37.43
147.57,121.1,28.95,37.43
146.94,121.1,29.26,37.43
146.31,121.1,28.95,37.43
145.37,121.1,28.95,37.43
144.42,121.1,28.95,36.8
143.8,120.47,28.63,36.8
143.17,120.16,28.63,36.17
143.17,118.9,27.69,37.43
142.54,117.96,28.32,37.43
142.22,117.33,28.32,36.8
142.85,117.33,27.69,36.48
143.48,116.38,27.69,37.12
143.48,116.07,28.63,36.8
143.8,116.07,28.31,36.8
145.05,116.38,28.32,35.55
146.63,116.07,27.69,35.86
146.94,115.12,27.69,36.49
148.2,115.12,27.06,36.81
148.2,115.12,27.06,36.18
149.14,115.12,27.06,36.18
149.14,114.5,27.38,36.8
150.4,114.5,26.12,36.48
150.4,114.18,26.75,36.17
150.4,114.18,26.75,36.17
150.4,114.18,26.12,36.17
149.14,114.18,26.75,36.17
149.14,114.18,26.75,36.17
149.14,114.18,26.75,36.17
149.14,114.18,27.38,36.17
149.14,114.18,27.38,36.17
149.14,114.5,27.06,36.48
149.14,114.5,27.06,36.48
149.14,114.5,27.06,36.48
149.14,114.5,27.06,36.48
149.14,114.5,26.12,35.85
148.52,114.5,25.8,35.22
147.57,113.55,26.75,36.17
147.57,113.55,26.75,36.17
148.52,113.55,26.11,36.17
149.46,113.24,26.43,36.48
150.09,113.24,26.43,36.48
150.09,113.87,27.06,35.85
150.09,113.87,27.06,36.8
150.09,113.87,27.06,36.8
149.14,113.87,27.38,36.8
147.89,113.87,27.06,35.85
147.89,113.24,26.74,36.17
146.94,112.29,27.69,37.12
146.94,112.29,27.69,37.12
146.94,111.66,27.69,37.44
148.2,111.66,26.75,36.49
147.89,110.09,27.37,37.12
147.26,109.78,27.69,36.8
147.89,108.83,27.06,37.12
148.83,108.2,27.37,36.81
149.14,106.95,27.38,37.11
149.77,106,28.01,36.8
150.09,105.37,27.69,36.81
149.14,104.12,28.01,37.74
148.83,104.12,28.32,36.8
148.2,104.12,27.06,36.8
147.26,104.12,26.43,36.8
146.63,105.37,27.06,36.81
144.74,107.26,27.37,37.43
144.11,108.52,28,36.49
144.11,110.41,27.06,36.17
143.8,111.04,26.43,36.17
142.85,111.04,26.43,36.17
141.91,111.04,26.43,36.17
140.02,111.04,26.43,36.17
138.76,111.04,26.75,36.17
137.19,111.04,26.43,36.17
135.93,111.04,27.06,35.85
135.93,110.41,26.43,36.48
135.93,109.78,26.43,36.8
135.93,109.78,27.06,36.8
135.93,109.46,27.06,36.8
135.93,109.46,27.37,36.8
135.93,109.46,27.69,36.8
135.3,109.46,28.32,36.8
134.67,109.46,28,36.8
134.36,109.46,28,36.8
134.36,109.46,28,36.8
134.36,109.46,28,36.8
134.36,109.46,28,36.8
134.36,109.46,28,36.8
134.36,109.46,28,36.8
134.36,110.41,28.63,36.8
134.99,111.66,28.31,36.49
134.99,111.66,28.63,37.44
135.93,112.61,28.32,36.49
136.87,112.61,28.64,36.49
137.5,112.61,28.64,36.49
138.45,112.61,28.31,36.49
139.39,112.61,28.63,36.49
140.02,112.61,29.26,36.49
141.59,111.35,28.95,37.75
142.85,111.35,28.63,37.75
144.42,111.35,28.64,37.75
144.74,111.35,29.58,38.37
146.31,112.61,29.58,37.11
147.57,112.92,28.63,37.12
147.89,112.92,29.26,38.06
148.52,112.92,28.94,38.06
148.52,111.35,28.94,38.06
147.89,110.41,29.57,37.11
146.94,108.83,29.58,38.06
145.05,108.83,28.95,37.12
142.22,107.89,29.26,38.06
139.39,108.83,29.26,38.06
137.82,109.78,29.89,37.74
135.93,109.78,28.95,38.06
134.99,111.35,29.89,37.75
134.99,111.35,29.89,38.69
134.99,112.29,30.2,38.69
134.99,112.92,30.52,38.06
135.61,112.92,29.9,38.06
135.3,112.92,30.21,38.06
135.3,112.92,30.21,38.06
134.99,112.29,29.89,38.69
133.73,112.29,29.89,38.69
132.15,112.29,30.21,38.69
130.89,111.35,29.9,38.06
129.32,111.04,30.52,38.37
128.06,111.04,31.47,38.37
127.75,111.04,30.83,38.37
126.8,111.04,30.53,38.37
126.8,111.04,30.84,38.37
126.8,109.78,30.84,39.32
126.8,109.78,31.15,39.32
127.75,109.15,32.09,39.95
129.64,108.52,32.09,39.95
132.47,108.2,31.78,40.27
134.04,108.2,32.41,39.64
134.99,107.58,33.35,40.26
137.19,107.26,33.35,40.58
140.65,106,32.41,40.89
142.22,105.37,32.41,40.58
143.8,105.06,32.4,40.26
144.74,104.12,33.35,40.57
146.31,103.17,32.73,40.89
147.26,101.91,33.04,40.89
147.57,101.6,33.04,40.26
147.57,100.97,33.98,40.89
147.89,100.34,33.03,39.95
148.2,99.712,32.41,40.578
146.94,99.712,33.67,40.578
146.31,99.712,33.04,39.948
145.37,99.712,32.72,39.948
144.11,99.712,33.35,40.258
143.17,99.712,33.66,40.578
141.59,99.712,33.04,40.578
140.02,99.712,33.04,40.578
139.39,99.712,33.98,40.578
139.08,100.97,33.35,40.26
138.13,101.28,33.67,40.27
138.13,102.23,33.67,39.95
138.45,102.23,33.98,40.26
139.08,102.86,33.66,39.94
140.33,102.23,34.3,40.57
142.54,99.712,33.66,41.518
143.48,98.454,33.98,40.886
142.54,97.824,34.29,40.896
141.91,97.824,34.29,41.206
140.96,98.139,34.3,41.521
140.02,99.397,34.3,40.893
139.39,99.397,33.98,41.833
138.45,99.397,34.92,41.833
138.45,99.712,33.98,41.518
137.19,99.712,34.92,43.088
135.93,101.91,35.55,42.15
134.99,102.86,34.92,42.15
134.04,104.12,35.24,41.52
134.99,104.12,34.61,41.52
135.93,104.74,35.24,42.15
135.93,105.69,35.24,41.83
135.93,106.63,35.24,42.47
135.93,106.63,35.55,42.47
135.93,106.63,35.55,42.47
135.93,106.63,35.55,42.47
135.93,106.63,35.55,42.47
135.93,106.63,35.55,42.47
135.93,106.32,35.55,42.78
137.5,106.32,34.93,42.78
137.5,106.32,35.56,42.78
138.13,106.32,34.93,42.78
137.19,105.69,35.87,43.41
137.82,105.37,35.24,42.78
137.82,105.06,35.55,43.09
137.82,105.06,35.55,43.09
137.82,105.06,35.87,42.46
137.82,105.06,35.87,42.46
137.5,105.06,35.24,42.46
137.5,105.06,35.24,42.46
137.19,105.06,35.55,42.46
136.56,105.06,35.55,42.15
136.56,105.06,35.55,42.15
136.56,105.06,35.87,42.15
136.56,105.06,35.87,42.15
136.56,105.06,35.87,42.78
136.56,105.06,35.87,42.78
136.56,105.06,35.87,44.04
136.56,105.06,36.18,44.04
136.56,105.06,36.18,44.04
136.56,105.06,36.18,44.04
136.56,105.06,36.18,44.04
137.19,105.06,35.55,44.04
137.19,105.06,35.87,44.04
137.82,105.06,35.55,44.04
137.82,105.06,36.5,44.04
137.82,105.06,36.5,44.04
138.45,105.06,35.87,44.04
138.76,105.06,36.19,44.04
138.76,105.06,36.5,43.41
138.76,105.06,36.5,43.41
139.39,104.12,36.5,43.09
140.02,104.12,35.87,42.77
140.02,102.86,35.87,44.03
140.02,102.86,35.87,42.78
139.39,102.23,35.87,42.46
138.76,101.28,35.87,43.41
137.82,100.34,36.5,43.72
137.19,99.397,36.18,43.403
136.24,98.768,36.19,43.092
136.24,97.824,36.19,43.096
135.61,97.195,36.19,43.405
135.61,96.566,36.19,43.404
134.99,96.566,36.81,43.404
134.99,95.308,36.81,43.412
135.93,94.679,35.87,44.041
135.93,94.679,35.87,43.091
135.93,94.679,35.87,43.091
135.93,93.735,36.5,43.095
135.93,93.106,36.5,43.724
136.56,93.106,35.87,43.724
137.19,93.106,35.24,43.724
137.19,93.106,35.24,43.724
136.24,93.106,36.19,43.724
136.24,93.106,36.19,43.724
136.24,93.106,36.19,43.724
136.24,93.106,35.56,43.724
136.24,93.106,35.56,43.724
136.24,93.106,35.56,43.724
134.99,93.106,36.81,43.724
134.99,93.106,36.18,43.724
134.99,93.106,35.24,43.724
134.99,93.106,35.24,43.724
134.67,93.106,35.56,43.724
134.67,93.106,35.56,43.724
134.67,93.106,35.56,43.724
134.67,94.05,35.56,42.78
134.04,94.05,36.19,42.78
134.04,94.05,35.56,42.78
134.04,94.05,35.56,42.78
133.73,94.05,35.87,43.09
133.73,94.993,34.92,42.777
133.73,94.993,34.92,42.777
132.47,94.993,35.87,42.777
132.47,94.993,35.87,42.777
133.1,94.993,35.24,42.777
133.1,94.993,35.24,42.777
133.1,94.993,35.24,43.097
133.1,94.993,35.24,43.097
133.1,94.993,35.24,43.097
133.1,94.993,35.24,43.407
133.1,94.993,35.24,43.407
133.1,94.993,35.24,43.407
131.84,94.993,35.87,43.407
131.84,94.993,35.87,43.097
131.84,94.993,35.87,43.097
131.84,94.993,35.87,43.097
131.84,94.993,35.87,42.777
131.84,94.05,35.24,43.72
131.84,93.735,36.18,43.405
132.78,92.477,35.56,44.663
133.73,91.533,35.87,44.037
134.04,91.533,36.5,43.407
134.99,89.961,36.18,44.349
135.61,89.646,36.19,43.724
136.87,88.703,36.19,44.667
136.87,87.759,36.82,44.041
137.5,87.759,36.19,44.041
138.13,87.13,36.19,44.04
138.13,86.501,36.19,44.669
138.76,86.501,37.13,44.349
139.39,86.501,37.13,44.349
140.96,86.501,36.5,44.349
142.22,86.501,36.5,44.349
143.48,86.501,36.82,44.349
145.05,86.501,37.13,44.349
146.94,86.501,37.45,44.349
148.52,86.501,36.81,44.349
150.09,87.444,37.13,43.726
151.35,87.444,36.5,44.356
152.29,87.444,37.13,44.356
152.92,88.388,37.44,43.722
152.92,88.388,37.44,43.722
153.86,88.388,37.13,43.722
153.86,88.388,37.13,44.662
153.86,88.388,37.13,44.662
153.23,88.388,36.82,44.982
153.23,88.388,36.82,44.982
151.66,88.388,37.76,44.982
151.98,88.388,37.44,44.982
151.35,88.388,37.76,44.982
151.03,87.13,37.45,46.24
150.72,87.13,37.76,46.24
150.09,87.13,38.39,46.24
150.09,86.815,38.39,45.925
150.09,86.815,38.39,45.925
150.4,85.872,37.76,45.608
149.77,85.872,38.39,45.608
148.83,84.299,38.7,47.181
148.83,84.299,38.7,46.551
148.83,83.984,38.7,45.606
148.83,82.726,38.7,46.864
148.83,82.726,38.7,46.234
148.83,82.726,38.7,46.234
148.83,81.468,38.7,47.492
148.83,81.153,39.33,47.187
148.2,80.21,39.33,47.81
146.94,79.266,39.65,48.124
146.31,78.322,39.02,48.758
144.74,78.008,39.65,48.442
143.48,76.75,39.65,48.13
141.91,75.492,39.96,48.758
140.65,75.492,39.33,48.758
138.45,75.177,39.96,49.383
137.19,76.121,39.96,49.699
136.24,76.121,40.91,50.009
136.24,77.064,41.54,50.956
135.93,78.952,41.85,50.008
134.99,79.581,42.16,51.269
134.04,81.782,42.16,51.268
134.04,83.355,42.16,51.275
135.3,84.928,42.48,51.902
134.36,85.557,43.42,53.163
134.36,87.444,43.42,52.846
134.36,88.073,43.42,53.477
132.78,89.017,43.74,53.473
131.52,89.646,43.43,53.784
128.69,90.275,44.68,54.105
126.8,90.275,45,54.735
124.92,90.904,45.31,55.046
123.66,92.162,45.94,54.418
123.03,92.792,45.62,54.728
122.4,94.05,45.62,55.05
122.4,94.05,45.94,55.67
122.4,94.679,46.25,55.991
122.4,94.679,46.25,56.931
122.08,96.566,46.57,55.674
121.14,96.566,47.2,57.244
120.83,96.881,46.88,56.929
120.83,97.824,46.88,56.616
120.83,97.824,46.88,57.566
120.83,98.454,46.88,57.246
121.46,99.083,46.88,56.937
121.46,99.083,46.88,57.247
121.46,99.712,46.88,57.878
121.14,100.97,47.51,57.56
121.14,101.28,47.51,58.82
121.14,102.86,48.46,57.56
121.14,102.86,48.46,58.5
120.51,104.43,47.83,57.88
120.2,104.43,48.14,58.19
119.25,104.74,48.46,58.51
118.31,104.74,48.77,59.14
118.31,106,48.77,58.51
118.31,106,48.77,59.14
117.99,106,49.09,59.14
117.99,106,49.09,59.14
117.99,107.26,49.09,59.14
117.99,107.26,49.09,59.76
117.99,107.58,49.09,59.44
118.62,107.58,49.4,59.76
118.31,108.52,50.03,59.45
118.94,108.52,49.4,59.76
118.94,109.78,50.66,59.13
119.57,109.78,50.03,59.45
119.57,109.78,50.03,60.7
119.57,111.04,49.71,59.76
119.57,111.04,49.71,60.7
119.57,111.98,49.71,59.76
119.57,111.98,49.71,60.39
118.62,111.98,50.66,61.34
118.62,111.98,50.66,61.34
118.62,111.98,50.66,61.34
119.25,112.92,50.03,60.4
119.25,112.92,50.03,60.4
118.62,112.92,50.66,60.4
118.62,112.92,50.66,60.4
118.62,112.61,50.66,60.08
118.62,111.66,50.66,61.03
118.62,111.66,50.66,60.08
118.62,111.66,50.66,60.08
118.62,110.41,50.66,61.02
119.25,110.41,50.03,60.7
118.94,110.41,50.34,60.07
118.94,110.41,51.29,60.07
118.94,110.41,51.29,59.76
118.94,110.41,51.6,59.76
118.94,110.41,51.6,60.39
118.94,109.78,51.6,61.02
118.94,110.41,51.92,60.7
118.94,110.41,51.92,61.02
118.94,110.41,51.92,61.02
119.57,110.41,50.97,61.02
118.31,110.41,52.23,61.02
118.31,109.46,52.23,61.97
117.99,109.46,52.55,61.65
117.99,108.83,52.55,62.28
117.99,107.58,53.49,63.53
117.99,106.95,53.49,63.22
117.99,106.32,53.81,62.59
118.31,106,54.12,62.91
118.31,104.74,54.12,64.17
118.31,104.74,54.43,64.17
118.31,104.43,55.06,64.48
118.94,104.43,54.43,63.22
118.94,103.8,54.75,63.85
118.94,103.17,54.75,63.85
118.31,102.23,54.75,64.17
117.68,101.6,55.38,64.48
117.68,100.97,55.38,65.11
116.74,100.03,56.63,65.11
116.74,99.083,56.63,66.057
116.74,98.139,56.95,65.421
116.74,96.252,57.89,64.798
116.74,94.05,57.58,65.74
116.74,92.162,57.58,66.368
116.74,90.59,57.58,66.37
116.11,89.017,58.21,67.003
116.11,87.759,58.21,67.001
116.11,86.501,58.21,66.999
115.79,85.242,58.53,67.628
115.16,84.613,59.16,68.257
114.53,83.984,59.16,67.946
113.9,83.355,59.47,67.945
113.59,82.097,59.78,68.573
113.27,81.782,60.1,67.938
113.27,81.153,60.1,67.947
113.27,80.21,60.73,68.26
113.59,78.637,60.41,68.573
113.59,77.693,61.04,67.947
116.11,76.435,60.09,67.945
117.36,75.177,61.05,68.253
118.62,74.548,61.68,67.942
120.83,73.29,60.72,67.94
121.14,72.346,61.99,67.624
121.14,71.088,62.62,68.252
121.14,70.144,62.62,68.256
122.4,69.515,61.36,68.885
122.4,68.886,61.36,68.884
122.4,69.201,61.67,68.569
121.77,69.201,62.62,68.569
121.77,69.201,62.62,68.569
121.14,68.571,62.93,68.889
121.46,67.942,62.61,69.518
121.46,66.684,62.61,69.516
122.08,66.055,63.25,69.515
123.03,65.112,63.24,68.258
123.03,63.853,63.87,69.517
123.97,62.91,63.56,69.51
124.6,62.595,62.93,68.885
124.92,61.651,63.56,69.199
124.92,61.337,63.56,68.253
124.92,60.708,63.87,67.942
125.55,59.764,63.55,68.256
126.18,59.449,62.93,68.571
126.18,58.82,63.24,69.2
126.18,58.191,63.24,69.199
126.8,58.191,63.25,69.199
127.43,57.562,62.93,69.198
127.75,56.933,63.56,69.197
127.75,55.99,63.56,69.51
127.75,55.675,63.87,68.885
127.75,55.046,64.19,68.884
128.38,54.731,63.56,69.199
128.38,54.417,63.56,69.513
129.32,53.159,63.88,69.511
129.32,53.159,63.88,69.511
129.32,53.159,63.88,69.511
